id,candidate,party,source_type,date,sentence,L1_label,L1_reasoning,L2_labels,L2_reasoning,spans,content_frames,style_markers,ideological_phrases,confidence,uncertain_boundary,error
_ac813a53ae11_u005,赖清德,DPP,news,2023-03-18 17:28:55,"賴清德表示,如沒有民主保障,國際公司、創意研發公司無法持續發展,為了守住台灣,在蔡英文領導下推動全民國防,強調「和平靠國防、國防靠全民」強調和平只有經由力量才能得到,懦弱是最大的挑釁,給予侵略者的政治企圖,所以強化我國國防,是保護自己、民主成果、經濟成就,及人民的生活。",L1-03,文本核心論述國防力量對和平與安全的必要性，強調懦弱會引發挑釁並給予侵略者政治企圖，屬於衝突與安全框架,L2-07|L2-08|L2-14|L2-15,L2-07建構國防安全危機，L2-08設定侵略者為共同敵人，L2-14號召全民團結參與國防，L2-15強調民主價值需靠國防保護,"和平靠國防、國防靠全民|懦弱是最大的挑釁,給予侵略者的政治企圖|強化我國國防,是保護自己、民主成果、經濟成就",國防安全論述|民主與安全連結|全民防衛理念,警示性修辭|呼籲性語言|價值對比框架,和平靠國防|國防靠全民|懦弱是最大的挑釁,high,,
_322fdaa48a89_u006,赖清德,DPP,news,2023-04-12 16:01:58,"第二項行動,民主治理,賴清德主張建立開放政府,打造韌性繁榮的台灣,不僅要保障人民權利,也要提升人民對國家發展的參與,他將秉持公開透明,人民作主的精神,建立開放政府,提升人民對公共審議的參與,讓利害關係不同的社群,共同面對複雜的議題,透過由下而上的民主程序,達到台灣的民主韌性。",L1-08,文本核心在描述政策制定原则与政府运作模式，聚焦于如何建立开放政府与提升民主参与的程序设计,L2-01|L2-15|L2-13,L2-01体现于将台湾预设为治理主体；L2-15强调民主程序与人民作主；L2-13提出韧性繁荣的愿景蓝图,"建立開放政府,提升人民對公共審議的參與|透過由下而上的民主程序,達到台灣的民主韌性|打造韌性繁榮的台灣",民主治理模式|公民参与机制|政府透明度,规范性政策语言|愿景式表述|程序性强调,開放政府|人民作主|民主韌性,high,,
_c979e9abc24c_u004,赖清德,DPP,news,2023-08-10 00:33:55,"賴清德說,自己是百聞不如一見,來大溪見識到大溪非常熱鬧,而歷史傳統是一代又一代,是大家累積下來的成果,他沿途走進來大溪老街,有巴洛克建築、環境也整理很好,他也要對廟方主委、監事感到敬佩,普濟堂不僅是信仰中心,也是民眾的依靠,地方弱勢需要幫忙,廟方都義不容辭幫忙。",L1-04,文本聚焦於地方文化傳統、建築環境與廟宇社會功能，強調民眾生活體驗與社區福祉,L2-06|L2-11,L2-06體現在強調歷史傳統的累積成果，L2-11體現在對地方文化成就的讚美與自豪,"歷史傳統是一代又一代,是大家累積下來的成果|普濟堂不僅是信仰中心,也是民眾的依靠|地方弱勢需要幫忙,廟方都義不容辭幫忙",文化傳承價值|社區互助網絡|地方建設成果,讚賞性描述|親民視角,歷史傳統一代又一代|信仰中心民眾依靠,high,,
_e6855b41fa74_u012,赖清德,DPP,news,2023-08-24 11:19:01,"莊瑞雄也補充,台灣除提升國防戰力、展現捍衛國家安全的決心外,同時也在爭取更多國際上的支持,例如郭台銘昨天紀念八二三砲戰時提到「媽祖繞台」,若將國防純粹寄托在媽祖身上,這也不公平。",L1-03,文本核心在討論國防戰力與國家安全，涉及軍事防衛與國際支持等安全議題,L2-01|L2-07|L2-08,L2-01體現在將台灣預設為國家主體；L2-07建構國防安全危機；L2-08暗示外部威脅,"提升國防戰力、展現捍衛國家安全的決心|爭取更多國際上的支持|將國防純粹寄托在媽祖身上,這也不公平",國防安全建設|國際支持爭取|宗教依賴批判,務實論述|對比論證|責任歸因,捍衛國家安全|國防戰力,high,,
_f6db20f1037c_u007,赖清德,DPP,news,2023-05-18 05:30:00,"賴清德表示,國際社會對台灣的一致看法是可以信賴的夥伴、充滿活力的民主,這是台灣的品牌價值,既為台灣帶來經濟繁榮,也為台灣帶來民主保障,這場選舉的結果將告訴全世界,這個品牌價值是否繼續維持提升,這個民主社會是否依舊活力滿滿、不怕困難,這塊土地上的人民始終保持善良、堅韌、樂觀、積極。",L1-09,文本核心在於選舉結果對台灣國際形象與民主活力的政治影響評估,L2-01|L2-15|L2-11,L2-01體現在將台灣建構為國際行為主體；L2-15強調民主價值作為身份核心；L2-11透過讚美人民品格激發自豪感,"國際社會對台灣的一致看法是可以信賴的夥伴、充滿活力的民主|這場選舉的結果將告訴全世界,這個品牌價值是否繼續維持提升|這塊土地上的人民始終保持善良、堅韌、樂觀、積極",民主價值作為國際品牌|選舉結果的國際影響|人民品格特質,品牌化論述|正向價值強調|國際視角定位,充滿活力的民主|可以信賴的夥伴|品牌價值,high,,
_3c5ce1c98c79_u014,赖清德,DPP,news,2023-07-16 16:36:43,"「過去,民進黨站在第一線對抗專制獨裁政權,如今,我們的新使命是守護台灣,並且促進台灣的民主、和平與繁榮。」 宣言也指出,民進黨身為執政黨,從2016年以來,推動各項經濟政策,持續壯大台灣,也積極連結國際盟友,加強合作。",L1-08,文本核心在闡述政黨使命與執政期間的政策推動歷程，聚焦於政策目標設定與執行成果的評估。,L2-01|L2-15|L2-13,L2-01體現於將台灣預設為守護主體；L2-15明確強調民主價值；L2-13提出未來發展願景。,"守護台灣,並且促進台灣的民主、和平與繁榮|推動各項經濟政策,持續壯大台灣|積極連結國際盟友,加強合作",政黨使命宣言|政策成果列舉|國際合作強化,使命式論述|成果導向表述|積極行動修辭,守護台灣|促進民主|壯大台灣,high,,
_9e931caf0759_u003,赖清德,DPP,news,2023-11-01 20:43:00,"賴清德指出,他要發展經濟,打造創新繁榮的台灣,俗語說「佛祖要顧,也要先顧腹肚」,經濟是最重要,他過去曾任立法委員、市長和行政院長,現在是副總統,深知國家運作方式,發展經濟過程中要解決哪些問題和推動哪些政策。",L1-01,文本核心聚焦經濟發展議題，強調經濟優先性並討論政策推動方向,L2-01|L2-13,L2-01體現在將台灣預設為國家主體，L2-13體現在提出創新繁榮的未來願景,"他要發展經濟,打造創新繁榮的台灣|經濟是最重要|發展經濟過程中要解決哪些問題和推動哪些政策",經濟發展優先|政策經驗傳承|國家建設藍圖,俗語引用|權威經驗背書|願景式表述,發展經濟|創新繁榮的台灣|國家運作方式,high,,
_9e931caf0759_u003,柯文哲,TPP,news,2023-11-01 20:43:00,"賴清德指出,他要發展經濟,打造創新繁榮的台灣,俗語說「佛祖要顧,也要先顧腹肚」,經濟是最重要,他過去曾任立法委員、市長和行政院長,現在是副總統,深知國家運作方式,發展經濟過程中要解決哪些問題和推動哪些政策。",L1-01,文本核心聚焦經濟發展議題，強調經濟優先性並討論政策推動方向,L2-01|L2-13,L2-01體現在將台灣作為國家主體進行論述，L2-13體現在提出創新繁榮的未來願景,"他要發展經濟,打造創新繁榮的台灣|經濟是最重要|深知國家運作方式,發展經濟過程中要解決哪些問題和推動哪些政策",經濟發展優先|政策經驗傳承|國家建設願景,俗語引用|權威經驗背書|正向發展論述,發展經濟|創新繁榮的台灣|國家運作方式,high,,
_2075a7701d7b_u009,赖清德,DPP,news,2024-01-09 22:27:00,"賴清德表示,感謝南投人過去「選對的人、走對的路」,蔡總統把「台灣這台車」開得非常穩健,台灣走在民主路上和世界做朋友,國防越來越有力、經濟越來越繁榮、社會福利越來越完整,他承諾與蕭美琴持續走在蔡總統這條正確道路,未來也會不分黨派用人唯才。",L1-09,文本核心在論述執政成果對選情與政治延續性的影響，強調選對人的政治後果與未來執政承諾,L2-01|L2-11|L2-13|L2-15,L2-01體現在將台灣預設為國家主體；L2-11通過列舉成就激發自豪；L2-13提出持續發展願景；L2-15強調民主價值認同,感謝南投人過去「選對的人、走對的路」|台灣走在民主路上和世界做朋友|國防越來越有力、經濟越來越繁榮、社會福利越來越完整,執政成果論述|政治路線延續|民主價值認同,肯定性評價|願景式承諾|正面列舉,選對的人、走對的路|台灣這台車|民主路上,high,,
_90ef12c24a58_u002,赖清德,DPP,news,2023-04-22 12:44:57,"賴清德致詞強調,和平不是低頭求來、也不是對方賜給的,而是以民主及國防為後盾,他並呼籲不要聽信網路假訊息認知作戰,大家秉持過去為台灣民主與經濟發展所拚成果,繼續跟他一起「加油」併肩作戰,守護民主、深化民主,更促進台灣繁榮發展。",L1-03,文本強調以國防為後盾對抗認知作戰，核心在安全威脅與防衛動員,L2-07|L2-08|L2-14|L2-15,建構認知作戰危機(L2-07)、設定外部威脅為敵人(L2-08)、直接呼籲團結作戰(L2-14)、強調民主價值防衛(L2-15),和平不是低頭求來、也不是對方賜給的，而是以民主及國防為後盾|不要聽信網路假訊息認知作戰|守護民主、深化民主,安全威脅建構|民主防衛論述|集體動員號召,對抗性修辭|危機感營造|行動導向呼籲,認知作戰|守護民主|併肩作戰,high,,
_90ef12c24a58_u005,赖清德,DPP,news,2023-04-22 12:44:57,"賴清德說,未來他當選總統,將會促進中油升級轉型,繼續扮演過去經濟發展、社會安定的力量,不會因為新時代的來臨而衰退,繼續守護民主,有民主才有自由、有自由才有人權、有人權才有創新,經濟才會進步,盼望大家一起維護珍惜民主成果,絕不向專制獨裁的國家低頭,共同捍衛守護民主,更促進台灣經濟繁榮發展。",L1-08,文本核心是阐述未来当选后的政策愿景与执行承诺，包括能源转型、经济发展和民主守护的具体政策方向,L2-13|L2-14|L2-15,L2-13体现在提出经济繁荣与民主守护的未来愿景；L2-14通过'盼望大家一起'明确号召团结；L2-15通过民主-自由-人权的逻辑链强调民主价值,"將會促進中油升級轉型,繼續扮演過去經濟發展、社會安定的力量|有民主才有自由、有自由才有人權、有人權才有創新,經濟才會進步|盼望大家一起維護珍惜民主成果,絕不向專制獨裁的國家低頭",能源转型政策|民主与发展关联|反专制立场,愿景式承诺|价值链条论证|集体动员语气,守護民主|專制獨裁|捍衛守護民主,high,,
_a2e603c91872_u009,赖清德,DPP,news,2023-09-02 18:01:17,"現在不一樣了,國際局勢有很大的變化,特別是中國習近平,改制度擔任第3屆國家主席,讓國際社會人士清醒,看清過去他們認為,只要讓中國經濟繁榮,中國共產主義就會變民主,這樣的推論結果證明是錯誤的。",L1-08,文本核心在评估中国政治制度变化对国际社会认知的影响，属于政策制定与评估范畴,L2-02|L2-15,L2-02通过对比中国与民主制度的差异建构认同，L2-15强调民主价值作为政治身份边界,"中國習近平改制度擔任第3屆國家主席|中國共產主義就會變民主,這樣的推論結果證明是錯誤的",制度对比分析|国际认知转变|民主化预期落空,批判性论述|认知清醒表述,改制度|變民主,high,,
_b0e011a7bee2_u017,赖清德,DPP,news,2023-08-24 22:05:00,"他指出,台灣可以跟美國講,未來整個全世界的和平穩定、民主自由的拓展或是經濟繁榮發展,台灣是可以有貢獻的,台灣已從過去接受美援,變成可幫助別人;",L1-08,文本核心在論述台灣對外政策的角色定位與貢獻能力，屬於政策層面的定位與評估,L2-01|L2-04|L2-15,L2-01體現台灣作為國際行為主體的建構，L2-04強調台灣符合國際規範的貢獻角色，L2-15凸顯民主自由價值作為政策基礎,"台灣可以跟美國講,未來整個全世界的和平穩定、民主自由的拓展|台灣是可以有貢獻的|台灣已從過去接受美援,變成可幫助別人",國際角色轉型|民主價值推廣|經濟發展貢獻,主體性宣示|價值導向論述|進步敘事,民主自由的拓展|和平穩定|幫助別人,high,,
_c0c31b21d6bf_u004,赖清德,DPP,news,2024-01-06 19:38:00,"羅景壬說,「為了讓穩健治理路線得以延續,讓台灣繼續走向世界,我選擇支持賴清德蕭美琴,我選擇支持執政黨國會過半。」 羅景壬說,去年12月7日是「在路上」的拍攝日,他和攝影指導考慮到光感、構圖與意象,決定讓蔡總統在台2線海邊下車,而現在網路上出現「去海邊把蔡英文接回來」的活動,許多人響應,讓他感到溫馨與感動,「我報名了,我也去了。因為我們已經一起,昂首闊步,走在風和日麗的路上。」(編輯:陳政偉)1130106 賴競總:「在路上」影片掀熱潮 半天破400萬次觀看 呼應韓國瑜喊話韓粉歸隊 侯友宜籲挺在野最強侯康配 桃園造勢曾合影馬治薇 柯文哲:公開行程難避免 金融時報:中國陰影下 台灣認同漸趨凝聚 中國失業大軍湧向網路叫車市場 駕駛供過於求收入大減 生技、電力股走強 台股17600點關卡震盪 陸學者:台灣三黨",L1-09,文本核心在於政治人物表態支持特定候選人與政黨國會過半，並描述影片熱潮對選情的影響，聚焦於選舉結果與政治格局變化。,L2-01|L2-13|L2-14,L2-01體現將台灣視為政治主體；L2-13提出「走向世界」的未來願景；L2-14通過「支持賴清德蕭美琴」等呼籲團結行動。,"為了讓穩健治理路線得以延續,讓台灣繼續走向世界|我選擇支持賴清德蕭美琴,我選擇支持執政黨國會過半|我們已經一起,昂首闊步,走在風和日麗的路上",選舉支持表態|治理路線延續|國家發展願景,情感化敘事|隱喻修辭|動員性語言,穩健治理路線|台灣繼續走向世界|執政黨國會過半,high,,
