id,candidate,party,source_type,date,sentence,L1_label,L1_reasoning,L2_labels,L2_reasoning,spans,content_frames,style_markers,ideological_phrases,confidence,uncertain_boundary,error,batch
981,赖清德,DPP,news,2023/10/10 12:13,"今(10)天是中華民國國慶日,來台發展的外籍藝人吳鳳、黃明志都搶先發文,台灣藝人可能會礙於兩岸立場不敢表態,不過仍有許多藝人準時發文慶賀,包含趙駿亞、郭昱晴、阿BEN夫妻、宋達民夫妻等人都有PO文慶祝,「反骨男孩」成員琳妲更是穿上國旗圖案比基尼,用實際行動表達愛國心意。",L1-07,文本聚焦於藝人慶祝國慶的情緒表達與愛國行動，如「用實際行動表達愛國心意」,L2-01|L2-03|L2-11,L2-01體現在預設「中華民國」為國家主體；L2-03透過國旗符號強化認同；L2-11激發對國家象徵的自豪感,今(10)天是中華民國國慶日|琳妲更是穿上國旗圖案比基尼|用實際行動表達愛國心意,國慶慶祝活動|藝人公開表態|愛國行動展示,正面褒揚語氣|具體行為描述|情感動員導向,中華民國國慶日|國旗圖案|愛國心意,high,,,tierC
982,柯文哲,TPP,social_media,2023/8/23 18:37,"金馬的發展需要中央政府大力支援,台澎金馬俱為一體,才能促進團結。",L1-08,文本核心在政策制定與資源分配，強調中央政府對地方發展的支援與整合,L2-01|L2-14,L2-01體現在將台澎金馬建構為統一政治主體，L2-14體現在明確呼籲團結,金馬的發展需要中央政府大力支援|台澎金馬俱為一體|才能促進團結,區域發展需求|中央地方關係|整合團結訴求,政策訴求語氣|整合性表述|建設性呼籲,台澎金馬俱為一體|促進團結,high,,,tierC
983,柯文哲,TPP,news,2023/12/22 17:19,"隨著美中角力加劇,台海和平與穩定備受全球關注,加上2024總統大選進入倒數階段,以及近期美國宣布最新一波對台軍售,引起中國不滿等因素,讓美中台關係發展,成為當前國際政治的熱點議題。",L1-03,文本聚焦台海安全威脅與國際衝突風險，核心在美中角力與軍售引發的緊張局勢,L2-07|L2-08,L2-07體現於台海和平穩定受威脅的危機敘事，L2-08體現於將中國建構為不滿軍售的敵對行為者,"美中角力加劇,台海和平與穩定備受全球關注|美國宣布最新一波對台軍售,引起中國不滿",地緣政治衝突|軍售爭議|國際關係緊張,客觀分析語氣|風險警示敘事,台海和平與穩定|美中台關係,high,,,tierC
984,柯文哲,TPP,news,2024/1/10 16:52,"我們跟中國大陸簽署了23個協議,兩岸人員往來超過500萬人次,我2015年在新加坡會見了習近平,《經濟學人》雜誌的結論是說, 中國大陸在台灣主權問題上做出了20世紀80年代以來最大的讓步,所以他們基本上相信,當我擔任總統時,雙邊關係會相對和平。",L1-08,文本主要描述兩岸協議簽署、領導人會晤等政策執行過程與成效評估,L2-01|L2-04,L2-01體現在將台灣作為與中國大陸對等的主體，L2-04體現在引用國際媒體評價來論證政策正當性,"我們跟中國大陸簽署了23個協議|《經濟學人》雜誌的結論是說, 中國大陸在台灣主權問題上做出了20世紀80年代以來最大的讓步|當我擔任總統時,雙邊關係會相對和平",兩岸協議成果|國際媒體背書|和平關係論述,數據化表述|權威引用|成效導向,兩岸人員往來|雙邊關係|主權問題,high,,,tierC
985,侯友宜,KMT,news,2023/6/6 22:25,"蔡英文在臉書上表示,近來隨著民進黨前黨工性騷擾事件的發展,身為總統及民進黨前任主席,她要再次向社會表達歉意。",L1-02,文本核心是總統為政黨事件向社會表達道德歉意，聚焦於道德責任與倫理義務,L2-12,蔡英文以總統身份承擔公共責任，體現領導者對社會的道德義務感,"身為總統及民進黨前任主席,她要再次向社會表達歉意",政治人物道歉|政黨事件責任|社會道德義務,正式道歉語氣|身份責任強調,向社會表達歉意,high,,,tierC
986,柯文哲,TPP,social_media,2023/8/23 18:37,"人民團結、台灣自主,經濟發展,兩岸和平!",L1-08,文本以口號形式提出政策願景，涵蓋社會團結、經濟發展與兩岸關係等政策目標,L2-01|L2-14|L2-13,L2-01體現台灣作為主體，L2-14強調人民團結，L2-13提出經濟發展與兩岸和平的願景,"人民團結、台灣自主|經濟發展,兩岸和平",社會團結訴求|經濟發展目標|兩岸關係願景,口號式表達|並列結構|正向願景,台灣自主|兩岸和平,high,,,tierC
987,侯友宜,KMT,social_media,2023/11/2 22:17,"這邊民間最努力的是經濟民主聯合,是當年反服貿成立的團體,也是最符合反服貿精神的團體(與中國的經濟協議),結果318之後,大家跑去追的政治明星現在對經濟戰的態度是長成什麼樣子,XXX。",L1-01,文本核心在討論經濟協議對台灣的影響，聚焦經濟民主聯合在反服貿運動中的角色及後續發展,L2-02|L2-08,L2-02體現在建構與中國的差異化認同，L2-08體現在將中國經濟協議設定為威脅來源,反服貿成立的團體|與中國的經濟協議|經濟戰的態度,經濟協議威脅論|政治人物立場轉變|社會運動成果維護,批判性對比|失望語氣|運動成果檢視,反服貿精神|經濟戰|與中國的經濟協議,high,,,tierC
988,侯友宜,KMT,social_media,2023/11/2 22:17,"5. #經濟戰:對於中資的審查仍然嚴重不足,中國繞道投資太多,更不要說地方經濟與中國的依賴經濟。",L1-03,文本將中資審查不足與繞道投資描述為經濟安全威脅，核心在於防範外部滲透風險,L2-07|L2-08,L2-07體現在建構經濟依賴的系統性危機，L2-08體現在將中國設定為規避審查的威脅源,中資的審查仍然嚴重不足|中國繞道投資太多|地方經濟與中國的依賴經濟,經濟安全威脅|外部滲透風險|依賴性危機,警示性措辭|問題導向敘述,經濟戰|繞道投資|依賴經濟,high,,,tierC
989,赖清德,DPP,news,2023/8/24 22:05,"至於領導國家的自我期許,賴清德說,他會在國際上推動價值外交,以民主和平繁榮等普世價值,來跟國際社會紀行更深更穩固的連結;",L1-08,文本核心在描述外交政策的制定方向與目標，屬於政策設計範疇,L2-04|L2-15,L2-04體現在推動價值外交以強化國際連結，L2-15體現在以民主等普世價值作為外交基礎,"推動價值外交|以民主和平繁榮等普世價值,來跟國際社會紀行更深更穩固的連結",價值外交政策|國際社會連結|普世價值應用,領導期許表述|政策目標導向,價值外交|民主和平繁榮|普世價值,high,,,tierC
990,赖清德,DPP,news,2024/1/9 11:16,"面對媒體提問,蕭美琴表示,在華府工作期間與美方建立緊密合作夥伴關係,她曾提出「戰貓外交」構想,需要在各方利益之間維持最佳平衡點,以台灣利益、主體出發,與美方等國際社會建構共同價值,包含民主自由的堅持,以及對區域和平穩定繁榮等共同利益。",L1-08,文本核心在闡述外交政策的構想與執行原則，強調如何在各方利益間維持平衡並建構共同價值,L2-01|L2-04|L2-15,L2-01體現在以台灣為主體出發；L2-04強調與國際社會建構共同價值；L2-15明確提及民主自由價值,以台灣利益、主體出發|與美方等國際社會建構共同價值|包含民主自由的堅持,戰貓外交構想|利益平衡點|共同價值建構|區域和平穩定繁榮,政策論述語氣|價值導向表述|合作夥伴關係強調,戰貓外交|台灣利益主體|民主自由堅持,high,,,tierC
991,柯文哲,TPP,news,2023/12/30 16:46,"他說,他將用過去8年在台北市政府的公務經驗及從醫30年的良知與專業,踏出改革之路,需要解決人口危機、改善勞動條件、提高高等教育投資、守護醫療品質、落實居住正義、確保能源穩定、建立產業韌性、杜絕債留子孫,打造共融社會。",L1-08,文本核心在系统性地列举政策议程与改革方向，强调政策制定与执行过程,L2-13,通过描绘未来改革蓝图与政策目标，构建共同愿景,需要解決人口危機、改善勞動條件、提高高等教育投資|落實居住正義、確保能源穩定、建立產業韌性|打造共融社會,政策改革议程|社会问题解决|未来发展规划,承诺式表述|系统性列举|目标导向,改革之路|居住正義|共融社會,high,,,tierC
992,侯友宜,KMT,news,2023/4/15 18:26,"賴清德強調,台灣民主自由仰賴前輩們艱辛奮鬥及現在台灣人共同守護,民主是台灣對國際社會貢獻,也是國際友邦最大投資,2024大選很重要,關係整個印太地區安全及全球和平,面對中共侵台野心未減,台灣國防也必須相對因應更加堅實防備,他將會用「民主團結」、「民主治理」、「民主和平」三大行動,持續壯大民主台灣,讓世界看見台灣的價值,擁抱台灣。",L1-03,文本核心聚焦中共侵台野心與台灣國防堅實防備，強調印太地區安全與全球和平威脅,L2-07|L2-08|L2-15,L2-07建構中共侵台野心威脅集體安全，L2-08將中共設定為共同敵人，L2-15強調民主價值作為台灣身份核心,"面對中共侵台野心未減,台灣國防也必須相對因應更加堅實防備|民主是台灣對國際社會貢獻|2024大選很重要,關係整個印太地區安全及全球和平",民主價值貢獻國際|中共軍事威脅|國防強化必要性,強調性措辭|危機論述|價值宣示,民主團結|民主治理|民主和平|壯大民主台灣,high,,,tierC
993,侯友宜,KMT,news,2023/12/8 15:38,"與會委員也認為,中國歷經文化大革命,宗教信仰傳承出現斷層,由於台灣宗教文化及相關儀軌保存完整,我在宗教信仰自由層次是有絕對優勢,兩岸宗教交流應多導向宗教信仰層面,善加運用台灣宗教軟實力與優勢,傳遞我宗教信仰自由與多元價值,讓兩岸宗教交流發揮其應有的效益。",L1-04,文本聚焦台灣宗教文化保存對民眾生活與精神層面的影響，強調宗教信仰自由與多元價值的人文關懷,L2-02|L2-11,L2-02通過對比中國文革斷層與台灣保存完整來建構差異化認同；L2-11強調台灣宗教軟實力與絕對優勢以激發自豪感,"中國歷經文化大革命,宗教信仰傳承出現斷層|台灣宗教文化及相關儀軌保存完整|我在宗教信仰自由層次是有絕對優勢",兩岸宗教文化對比|軟實力運用|價值傳遞,優勢論述|比較框架|正向肯定,宗教軟實力|宗教信仰自由|絕對優勢,high,,,tierC
994,柯文哲,TPP,news,2023/10/31 11:44,"王興煥指出,蔣介石及其兒子蔣經國是威權、屠夫,兩蔣屠殺台灣人,也是中國來到台灣的殖民者,所以「尊蔣」不管是老蔣或小講,就是讚揚屠殺、尊崇殖民、破壞民主憲政精神,也傷害台灣的主體意識,這是轉型正義一定要處理的,尤其是在台北市中心的中正紀念堂。",L1-02,文本核心是對蔣介石父子的道德譴責，使用'威權、屠夫、殖民者'等強烈價值判斷詞彙，強調其行為違背民主憲政精神,L2-05|L2-06|L2-08|L2-15,文本重新詮釋兩蔣歷史定位，塑造共同歷史記憶，將兩蔣設定為共同敵人，並強調民主憲政價值的破壞,"蔣介石及其兒子蔣經國是威權、屠夫|兩蔣屠殺台灣人,也是中國來到台灣的殖民者|尊蔣...就是讚揚屠殺、尊崇殖民、破壞民主憲政精神",歷史人物道德評價|殖民論述|轉型正義訴求|民主憲政價值,強烈譴責語氣|二元對立框架|道德批判|政治動員語言,威權、屠夫|殖民者|破壞民主憲政精神|台灣的主體意識|轉型正義,high,,,tierC
995,侯友宜,KMT,news,2023/6/1 19:51,"范東亞今天在大使館舉辦新聞發布會時指出,40年來兩國政府和人民在能源、健康、培訓、賦權、外交、氣候變遷、文化和教育等各方面合作,共同見證許多重大成就,兩個獨立國家之間的夥伴關係建立在共享自由民主、和平法治的價值觀之上。",L1-08,文本核心在描述兩國合作的政策領域與成就，強調夥伴關係的價值基礎，屬於政策制定與評估範疇,L2-04|L2-15,L2-04體現在強調兩國獨立國家地位與國際合作成就，L2-15體現在明確將自由民主、和平法治作為價值基礎,兩個獨立國家之間的夥伴關係|建立在共享自由民主、和平法治的價值觀之上,國際合作成就|價值觀基礎|雙邊關係,正式外交辭令|價值宣示,自由民主|和平法治|獨立國家,high,,,tierC
996,赖清德,DPP,news,2023/8/25 19:56,"賴清德說,未來將引領「價值外交新時代」,把民主、和平與繁榮價值視為最大的力量來源,藉此擴大台灣國際合作、建立更緊密國際連結,向世界展現台灣是一股良善的力量。",L1-08,文本核心在阐述外交政策的战略目标与实施路径，包括价值导向、国际合作与连结建立等政策设计要素。,L2-04|L2-15,L2-04体现于强调通过国际规范（民主、和平）获取外部认可；L2-15体现于以民主价值作为身份界定与政策正当化基础。,把民主、和平與繁榮價值視為最大的力量來源|向世界展現台灣是一股良善的力量,价值导向外交|国际形象塑造|合作连结拓展,愿景宣示性|规范性论述,價值外交新時代|民主、和平與繁榮|良善的力量,high,,,tierC
997,赖清德,DPP,news,2023/11/16 14:17,"藍白政黨協商共識:民調決勝負 18日公布結果 藍白整合民調定正副 聯合政府國民黨建設發展民眾黨監督制衡 賴清德表示,台灣人民過去數十年共同打拚,堅持民主價值、追求自由人權,得到國際社會肯定,特別是台灣產業發展。",L1-08,文本核心在描述藍白政黨協商的政策制定過程與聯合政府運作機制,L2-01|L2-15,L2-01體現在將台灣作為政治主體討論選舉與政府組成，L2-15體現在強調民主價值與自由人權,"藍白政黨協商共識:民調決勝負 18日公布結果|聯合政府國民黨建設發展民眾黨監督制衡|堅持民主價值、追求自由人權,得到國際社會肯定",政黨協商機制|聯合政府分工|民主價值肯定,共識表述|制度性語言|價值宣示,藍白整合|聯合政府|民主價值|自由人權,high,,,tierC
